,0
1029,58755.00000000001
1030,57356.0
1031,56590.00000000001
1032,54676.0
1033,51470.0
1034,49349.0
1035,48039.0
1036,47519.0
1037,47557.0
1038,47869.0
1039,47920.0
1040,45863.0
1041,43451.0
1042,42191.0
1043,42107.0
1044,41707.0
1045,41783.0
1046,42584.0
1047,43704.0
1048,46069.0
1049,49727.0
1050,53773.99999999999
1051,56789.00000000001
1052,58710.0
1053,58903.0
1054,57295.0
1055,55600.0
1056,53597.00000000001
1057,50718.0
1058,48939.0
1059,48063.0
1060,47640.0
1061,47870.0
1062,48998.0
1063,51761.0
1064,56058.0
1065,60343.0
1066,61623.0
1067,61253.99999999999
1068,60150.0
1069,58133.00000000001
1070,60624.0
1071,62364.0
1072,64022.0
1073,66373.0
1074,67303.0
1075,68569.0
1076,68764.0
1077,67087.0
1078,64565.0
1079,62936.00000000001
1080,60517.0
1081,56868.0
1082,55092.99999999999
1083,53988.00000000001
1084,53368.0
1085,53374.0
1086,54200.0
1087,56537.00000000001
1088,59669.00000000001
1089,63169.99999999999
1090,63688.99999999999
1091,62315.0
1092,59286.0
1093,56314.0
1094,59472.0
1095,61271.0
1096,63322.99999999999
1097,66173.0
1098,67732.0
1099,69054.0
1100,69074.0
1101,67504.0
1102,64853.0
1103,62908.0
1104,60586.00000000001
1105,56711.00000000001
1106,54797.0
1107,53886.0
1108,53832.0
1109,53755.0
1110,54393.00000000001
1111,56250.0
1112,59019.0
1113,61203.99999999999
1114,61068.99999999999
1115,60008.0
1116,58124.0
1117,56197.0
1118,60055.0
1119,62404.0
1120,64373.0
1121,66539.0
1122,67340.0
1123,68434.0
1124,68837.0
1125,67553.0
1126,65248.0
1127,63510.99999999999
1128,60972.99999999999
1129,57022.99999999999
1130,55303.00000000001
1131,54146.99999999999
1132,53570.0
1133,53612.0
1134,54353.0
1135,56287.0
1136,58425.0
1137,60910.0
1138,61107.0
1139,60769.99999999999
1140,59074.0
1141,56852.0
1142,60086.0
1143,62097.00000000001
1144,63937.0
1145,66718.0
1146,68488.0
1147,69844.0
1148,69899.0
1149,68149.0
1150,65531.00000000001
1151,63631.0
1152,61319.0
1153,57497.00000000001
1154,55507.0
1155,54369.0
1156,53736.0
1157,53668.00000000001
1158,54257.0
1159,56375.0
1160,59102.99999999999
1161,61766.00000000001
1162,62095.0
1163,61356.99999999999
1164,59559.0
1165,57534.0
1166,60808.0
1167,62737.00000000001
1168,64481.0
1169,66596.0
1170,66773.0
1171,67246.0
1172,67481.0
1173,66213.0
1174,63892.00000000001
1175,62316.0
1176,60004.0
1177,56221.0
1178,54218.0
1179,52894.0
1180,51922.0
1181,51666.0
1182,51564.0
1183,52144.0
1184,52504.0
1185,52680.0
1186,52476.0
1187,51874.0
1188,50946.0
1189,49840.0
1190,51522.0
1191,52417.0
1192,53409.0
1193,54804.99999999999
1194,56289.0
1195,58101.00000000001
1196,59699.99999999999
1197,59682.0
1198,58312.0
1199,57351.00000000001
1200,55586.99999999999
1201,52262.0
1202,50316.0
1203,48923.0
1204,48189.0
1205,47984.0
1206,47911.0
1207,47595.0
1208,46413.0
1209,45364.0
1210,45550.0
1211,46243.0
1212,47074.0
1213,49110.0
1214,51426.0
1215,53165.99999999999
1216,54704.0
1217,56000.00000000001
1218,57619.0
1219,58767.0
1220,59436.0
1221,59216.99999999999
1222,57559.99999999999
1223,56094.0
1224,54203.0
1225,51406.0
1226,49567.0
1227,48414.0
1228,48125.0
1229,48509.0
1230,49711.0
1231,52085.0
1232,54637.99999999999
1233,57467.0
1234,58336.00000000001
1235,58469.99999999999
1236,57586.0
1237,55458.99999999999
1238,58743.99999999999
1239,61482.00000000001
1240,63409.00000000001
1241,65402.0
1242,66133.0
1243,66795.0
1244,67126.0
1245,65901.0
1246,63690.0
1247,62209.99999999999
1248,59777.0
1249,55926.0
